brand,model,year,mileage,fuel_type,transmission,owners,origin,car_type,seats,condition,price
Toyota,Fortuner,2024.0,20000.0,Dầu,Tự động,,Việt Nam,SUV / Cross over,7.0,Đã sử dụng,1099000000
Toyota,Raize,2024.0,15000.0,Xăng,Tự động,,Nước khác,--,5.0,Đã sử dụng,505000000
Hyundai,Grand i10,2024.0,,Xăng,Số sàn,,Việt Nam,--,5.0,Mới,345000000
Hyundai,Accent,2022.0,15000.0,Xăng,Tự động,1.0,Đang cập nhật,Sedan,5.0,Đã sử dụng,425000000
Kia,Sonet,2024.0,,Xăng,Tự động,,Việt Nam,Minivan (MPV),7.0,Mới,634000000
Mitsubishi,Mirage,2023.0,66000.0,Xăng,Số sàn,1.0,Thái Lan,Sedan,5.0,Đã sử dụng,325000000
Toyota,Corolla Cross,2020.0,48400.0,Xăng,Tự động,,Thái Lan,SUV / Cross over,5.0,Đã sử dụng,685000000
Kia,Morning,2019.0,12345.0,Xăng,Tự động,,Đang cập nhật,Hatchback,5.0,Đã sử dụng,300000000
Hyundai,Santa Fe,2022.0,30000.0,Dầu,Tự động,,Đang cập nhật,SUV / Cross over,7.0,Đã sử dụng,1175000000
Hyundai,Accent,2021.0,26000.0,Xăng,Tự động,,Việt Nam,Sedan,5.0,Đã sử dụng,399000000
MG,MGZS,2021.0,75000.0,Xăng,Tự động,,Thái Lan,Hatchback,,Đã sử dụng,395000000
Toyota,Dòng khác,,123456.0,Xăng,Số sàn,1.0,Nhật Bản,Coupe (2 cửa),4.0,Đã sử dụng,270000000
Hyundai,Kona,2019.0,41234.0,Xăng,Tự động,1.0,Việt Nam,SUV / Cross over,5.0,Đã sử dụng,515000000
Hyundai,Accent,2021.0,12345.0,Xăng,Tự động,,Đang cập nhật,Sedan,5.0,Đã sử dụng,500000000
Hyundai,Stargazer,2024.0,26000.0,Xăng,Tự động,1.0,Nước khác,Minivan (MPV),7.0,Đã sử dụng,565000000
Hyundai,Grand i10,2020.0,56789.0,Xăng,Số sàn,,Việt Nam,Hatchback,5.0,Đã sử dụng,235000000
Honda,Accord,1992.0,88888.0,Xăng,Số sàn,,Nhật Bản,Sedan,5.0,Đã sử dụng,58200000
Ford,Everest,2010.0,110000.0,Dầu,Số sàn,1.0,Việt Nam,SUV / Cross over,7.0,Đã sử dụng,365000000
Toyota,Camry,2019.0,70000.0,Xăng,Tự động,,Thái Lan,Sedan,5.0,Đã sử dụng,865000000
Kia,Morning,2020.0,12345.0,Xăng,Tự động,,Đang cập nhật,--,,Đã sử dụng,300000000
Toyota,1116,2022.0,66000.0,Xăng,Tự động,,Nước khác,Minivan (MPV),9.0,Đã sử dụng,552000000
Hyundai,Custin,2023.0,10000.0,Xăng,Tự động,1.0,Đang cập nhật,Minivan (MPV),7.0,Đã sử dụng,840000000
MG,MG5,2022.0,20000.0,Xăng,Tự động,1.0,Thái Lan,Sedan,5.0,Đã sử dụng,400000000
Honda,City,2024.0,,Xăng,Tự động,,Việt Nam,Sedan,5.0,Mới,569000000
Kia,Carens,2025.0,,Xăng,Tự động,,Hàn Quốc,SUV / Cross over,5.0,Mới,634000000
Ford,Ranger,2023.0,43000.0,Dầu,Tự động,1.0,Việt Nam,Pick-up (bán tải),5.0,Đã sử dụng,1160000000
Daewoo,Gentra,2010.0,90000.0,Xăng,Số sàn,1.0,Hàn Quốc,Sedan,5.0,Đã sử dụng,112000000
Toyota,Avanza Premio,2022.0,90500.0,Xăng,Tự động,,Nước khác,SUV / Cross over,7.0,Đã sử dụng,522000000
Toyota,Vios,2019.0,12345.0,Xăng,Tự động,,Đang cập nhật,Sedan,5.0,Đã sử dụng,500000000
Toyota,Rush,2021.0,40000.0,Xăng,Tự động,1.0,Nước khác,SUV / Cross over,7.0,Đã sử dụng,525000000
Toyota,Fortuner,2022.0,109000.0,Dầu,Tự động,,Việt Nam,SUV / Cross over,7.0,Đã sử dụng,929000000
Chevrolet,Captiva,2007.0,100000.0,Xăng,Số sàn,,Hàn Quốc,SUV / Cross over,7.0,Đã sử dụng,160000000
Chevrolet,Colorado,2016.0,95000.0,Dầu,Tự động,,Thái Lan,Pick-up (bán tải),5.0,Đã sử dụng,395000000
Kia,Soluto,2025.0,,Xăng,Số sàn,,Hàn Quốc,Sedan,5.0,Mới,388000000
Toyota,Fortuner,2009.0,170000.0,Dầu,Số sàn,,Việt Nam,SUV / Cross over,7.0,Đã sử dụng,395000000
Mitsubishi,Xpander,2021.0,66000.0,Xăng,Tự động,1.0,Nước khác,Minivan (MPV),7.0,Đã sử dụng,495000000
VinFast,VF9,2025.0,,Điện,Tự động,,Việt Nam,SUV / Cross over,7.0,Mới,1499000000
Ford,Laser,2004.0,150000.0,Xăng,Số sàn,,Việt Nam,Sedan,5.0,Đã sử dụng,75000000
Suzuki,XL 7,2021.0,32000.0,Xăng,Tự động,1.0,Đang cập nhật,SUV / Cross over,7.0,Đã sử dụng,469000000
Hyundai,Elantra,2024.0,,Xăng,Tự động,,Hàn Quốc,Sedan,5.0,Mới,115000000
Ford,Focus,2019.0,99999.0,Xăng,Tự động,,Việt Nam,Hatchback,5.0,Đã sử dụng,397000000
Kia,Carens,2012.0,128000.0,Xăng,Tự động,,Việt Nam,Minivan (MPV),7.0,Đã sử dụng,280000000
Toyota,Fortuner,2017.0,90000.0,Xăng,Tự động,1.0,Nước khác,SUV / Cross over,7.0,Đã sử dụng,655000000
Hyundai,Santa Fe,2004.0,25000.0,Dầu,Tự động,1.0,Việt Nam,SUV / Cross over,7.0,Đã sử dụng,135000000
Mercedes Benz,V Class,2020.0,73000.0,Xăng,Tự động,1.0,Nước khác,Minivan (MPV),7.0,Đã sử dụng,1750000000
Ssangyong,Musso,2002.0,333333.0,Dầu,Số sàn,,Đang cập nhật,--,7.0,Đã sử dụng,59000000
Ford,Fiesta,2017.0,63000.0,Xăng,Tự động,,Việt Nam,Hatchback,5.0,Đã sử dụng,310000000
Toyota,Corolla Altis,2018.0,16000.0,Xăng,Tự động,,Việt Nam,Sedan,5.0,Đã sử dụng,550000000
Mercedes Benz,EQE SUV,2012.0,90000.0,Xăng,Tự động,1.0,Đức,--,5.0,Đã sử dụng,320000000
BMW,3 Series,2011.0,151000.0,Xăng,Tự động,1.0,Đức,Sedan,5.0,Đã sử dụng,288000000
Audi,Q5,2016.0,68000.0,Xăng,Tự động,,Đức,SUV / Cross over,5.0,Đã sử dụng,738000000
Ford,Transit,2025.0,,Dầu,Số sàn,,Việt Nam,Kiểu dáng khác,16.0,Mới,272000000
Ford,Transit,2017.0,270000.0,Dầu,Số sàn,,Việt Nam,Van,16.0,Đã sử dụng,430000000
Mitsubishi,Triton,2019.0,150000.0,Dầu,Số sàn,,Thái Lan,Pick-up (bán tải),5.0,Đã sử dụng,410000000
Toyota,Raize,2022.0,19000.0,Xăng,Tự động,1.0,Nước khác,--,5.0,Đã sử dụng,480000000
Toyota,Veloz Cross,2022.0,80000.0,Xăng,Tự động,,Nước khác,Minivan (MPV),8.0,Đã sử dụng,520000000
Toyota,Yaris,2017.0,72000.0,Xăng,Tự động,,Thái Lan,Hatchback,5.0,Đã sử dụng,368000000
LandRover,Discovery,2019.0,46000.0,Xăng,Tự động,,Nước khác,SUV / Cross over,7.0,Đã sử dụng,1455000000
Volkswagen,Viloran,2024.0,,Xăng,Tự động,,Nước khác,--,7.0,Mới,1989000000
Ford,Mondeo,2003.0,123456.0,Xăng,Tự động,,Mỹ,Sedan,5.0,Đã sử dụng,85000000
Toyota,Camry,2019.0,76300.0,Xăng,Tự động,,Việt Nam,Sedan,5.0,Đã sử dụng,699000000
Toyota,Zace,2004.0,560000.0,Xăng,Số sàn,1.0,Việt Nam,SUV / Cross over,8.0,Đã sử dụng,155000000
Kia,Morning,2015.0,186000.0,Xăng,Tự động,,Đang cập nhật,--,,Đã sử dụng,174000000
Toyota,Vios,2020.0,50000.0,Xăng,Số sàn,,Việt Nam,Sedan,5.0,Đã sử dụng,329000000
VinFast,VF7,2024.0,4700.0,Điện,Tự động,1.0,Việt Nam,SUV / Cross over,5.0,Đã sử dụng,730000000
Mitsubishi,Zinger,2008.0,12345.0,Xăng,Số sàn,,Việt Nam,SUV / Cross over,8.0,Đã sử dụng,135000000
Mercedes Benz,C Class,2013.0,132000.0,Xăng,Tự động,,Đức,Sedan,4.0,Đã sử dụng,330000000
Ford,EcoSport,2021.0,109000.0,Xăng,Tự động,1.0,Mỹ,Kiểu dáng khác,5.0,Đã sử dụng,379000000
Toyota,Rush,2020.0,36000.0,Xăng,Tự động,1.0,Nước khác,SUV / Cross over,7.0,Đã sử dụng,498000000
Mazda,CX 8,2022.0,36000.0,Xăng,Tự động,1.0,Việt Nam,SUV / Cross over,7.0,Đã sử dụng,820000000
Hyundai,Accent,2021.0,25000.0,Xăng,Số sàn,,Việt Nam,Sedan,5.0,Đã sử dụng,390000000
Toyota,Vios,2022.0,33500.0,Xăng,Tự động,1.0,Việt Nam,Sedan,4.0,Đã sử dụng,459000000
Ford,Ranger,2019.0,45000.0,Dầu,Số sàn,1.0,Thái Lan,Pick-up (bán tải),5.0,Đã sử dụng,565000000
Ford,Explorer,2019.0,48000.0,Xăng,Tự động,1.0,Mỹ,SUV / Cross over,7.0,Đã sử dụng,1199000000
Ford,Mondeo,2005.0,179000.0,Xăng,Tự động,1.0,Việt Nam,Sedan,5.0,Đã sử dụng,125000000
Mazda,CX 5,2015.0,82000.0,Xăng,Tự động,,Đang cập nhật,SUV / Cross over,5.0,Đã sử dụng,448000000
Hyundai,Elantra,2019.0,43000.0,Xăng,Tự động,1.0,Việt Nam,Sedan,5.0,Đã sử dụng,470000000
Mitsubishi,Triton,2024.0,,Dầu,Tự động,,Thái Lan,Pick-up (bán tải),5.0,Mới,782000000
Daewoo,Lacetti,2009.0,21.0,Xăng,Tự động,,Hàn Quốc,Sedan,5.0,Đã sử dụng,150000000
Ford,Ranger,2019.0,45000.0,Dầu,Số sàn,,Thái Lan,Pick-up (bán tải),5.0,Đã sử dụng,565000000
Ford,Everest,2021.0,39000.0,Dầu,Tự động,1.0,Thái Lan,SUV / Cross over,7.0,Đã sử dụng,890000000
Ford,Everest,2010.0,115000.0,Xăng,Số sàn,1.0,Mỹ,SUV / Cross over,7.0,Đã sử dụng,365000000
Mitsubishi,Attrage,2017.0,123456.0,Xăng,Tự động,1.0,Thái Lan,Sedan,5.0,Đã sử dụng,289000000
Honda,Civic,2007.0,999999.0,Xăng,Tự động,1.0,Việt Nam,Sedan,4.0,Đã sử dụng,165000000
Chevrolet,Cruze,2015.0,110000.0,Xăng,Số sàn,,Việt Nam,Sedan,5.0,Đã sử dụng,215000000
Hyundai,Santa Fe,2004.0,30.0,Dầu,Tự động,1.0,Hàn Quốc,SUV / Cross over,7.0,Đã sử dụng,145000000
Ford,Transit,2023.0,120000.0,Dầu,Số sàn,1.0,Việt Nam,--,16.0,Đã sử dụng,685000000
Toyota,Innova,2016.0,50000.0,Xăng,Số sàn,1.0,Việt Nam,Minivan (MPV),8.0,Đã sử dụng,320000000
Mitsubishi,Attrage,2021.0,69000.0,Xăng,Tự động,1.0,Thái Lan,Sedan,5.0,Đã sử dụng,365000000
Ford,Everest,2021.0,50000.0,Dầu,Tự động,1.0,Thái Lan,SUV / Cross over,7.0,Đã sử dụng,1020000000
Hyundai,Grand i10,2017.0,9.0,Xăng,Tự động,,Ấn Độ,Hatchback,5.0,Đã sử dụng,288000000
Kia,Cerato,2014.0,76000.0,Xăng,Tự động,1.0,Hàn Quốc,Sedan,5.0,Đã sử dụng,325000000
Ford,Ranger,2018.0,63000.0,Dầu,Tự động,,Thái Lan,Pick-up (bán tải),5.0,Đã sử dụng,668000000
Ford,Territory,2022.0,29000.0,Xăng,Tự động,,Việt Nam,--,,Đã sử dụng,815000000
Ford,Territory,2025.0,,Xăng,Tự động,,Việt Nam,SUV / Cross over,5.0,Mới,869000000
Mercedes Benz,C Class,2009.0,104000.0,Xăng,Tự động,1.0,Việt Nam,Sedan,5.0,Đã sử dụng,270000000
Toyota,Innova,2008.0,130000.0,Xăng,Số sàn,,Đang cập nhật,Minivan (MPV),8.0,Đã sử dụng,198000000
Hyundai,Grand i10,2016.0,12000.0,Xăng,Tự động,,Ấn Độ,Sedan,5.0,Đã sử dụng,270000000
Jeep,A2,,100000.0,Xăng,Tự động,,Mỹ,--,,Đã sử dụng,850000000
Honda,CR V,2010.0,10000.0,Xăng,Tự động,,Nước khác,SUV / Cross over,5.0,Đã sử dụng,320000000
Toyota,Corolla Cross,2021.0,38000.0,Xăng,5,1.0,Thái Lan,SUV / Cross over,5.0,Đã sử dụng,718000000
BMW,3 Series,2023.0,9000.0,Xăng,Tự động,1.0,Việt Nam,Sedan,5.0,Đã sử dụng,1339000000
Nissan,Navara,2021.0,39500.0,Dầu,Tự động,,Nhật Bản,--,,Đã sử dụng,540000000
Mercedes Benz,C Class,2021.0,29000.0,Xăng,Tự động,,Việt Nam,Sedan,5.0,Đã sử dụng,1500000000
Mitsubishi,Xpander,2023.0,8000.0,Xăng,Số sàn,,Đang cập nhật,--,7.0,Đã sử dụng,520000000
Toyota,Veloz Cross,2022.0,92000.0,Xăng,Tự động,1.0,Nước khác,Minivan (MPV),7.0,Đã sử dụng,568000000
Ford,Transit,2024.0,,Dầu,Số sàn,,Việt Nam,Van,16.0,Mới,959000000
Mitsubishi,Triton,2022.0,62000.0,Dầu,Tự động,1.0,Thái Lan,Pick-up (bán tải),5.0,Đã sử dụng,622000000
Kia,Morning,2010.0,75000.0,Xăng,Tự động,,Hàn Quốc,Hatchback,5.0,Đã sử dụng,175000000
BMW,5 Series,2021.0,18000.0,Xăng,Tự động,,Đức,Sedan,5.0,Đã sử dụng,2088000000
Daewoo,Lanos,2004.0,80000.0,Xăng,Tự động,,Đang cập nhật,--,,Đã sử dụng,5000000
Mitsubishi,Xpander,2021.0,72000.0,Xăng,Số sàn,1.0,Nước khác,Minivan (MPV),7.0,Đã sử dụng,435000000
Honda,HR-V,2023.0,40000.0,Xăng,Tự động,1.0,Thái Lan,--,,Đã sử dụng,638000000
Kia,Cerato,2020.0,13000.0,Xăng,Tự động,1.0,Việt Nam,Sedan,5.0,Đã sử dụng,515000000
VinFast,VF6,2024.0,4600.0,Điện,Tự động,,Việt Nam,SUV / Cross over,5.0,Đã sử dụng,709000000
BYD,M6,2025.0,,Điện,Tự động,,Trung Quốc,Kiểu dáng khác,7.0,Mới,115000000
Hyundai,Santa Fe,2020.0,27000.0,Xăng,Tự động,,Việt Nam,SUV / Cross over,7.0,Đã sử dụng,820000000
Toyota,Zace,2005.0,0.0,Xăng,Số sàn,,Việt Nam,Minivan (MPV),8.0,Đã sử dụng,162000000
Mitsubishi,Xpander,2019.0,95000.0,Xăng,Tự động,,Đang cập nhật,Minivan (MPV),7.0,Đã sử dụng,465000000
Toyota,Innova,2019.0,80000.0,Xăng,Số sàn,,Việt Nam,Minivan (MPV),8.0,Đã sử dụng,490000000
Nissan,Almera,2025.0,,Xăng,Tự động,,Nhật Bản,Sedan,5.0,Mới,529000000
Hyundai,Grand i10,2015.0,15.0,Xăng,Số sàn,,Ấn Độ,Hatchback,5.0,Đã sử dụng,140000000
Porsche,Cayenne,2007.0,90000.0,Xăng,Tự động,1.0,Đức,SUV / Cross over,5.0,Đã sử dụng,369000000
Kia,Carens,2010.0,186000.0,Xăng,Số sàn,,Đang cập nhật,Sedan,5.0,Đã sử dụng,150000000
Hyundai,Tucson,2025.0,0.0,Xăng,Tự động,,Hàn Quốc,SUV / Cross over,5.0,Đã sử dụng,262000000
Toyota,Avanza Premio,2024.0,70000.0,Xăng,Tự động,1.0,Việt Nam,--,7.0,Đã sử dụng,540000000
VinFast,VF6,2025.0,,Điện,Tự động,,Việt Nam,SUV / Cross over,5.0,Mới,689000000
Toyota,Alphard,2012.0,61000.0,Xăng,Tự động,1.0,Nhật Bản,Minivan (MPV),7.0,Đã sử dụng,1290000000
Mitsubishi,Xpander Cross,2020.0,71000.0,Xăng,Tự động,1.0,Nước khác,SUV / Cross over,7.0,Đã sử dụng,460000000
Mitsubishi,Jolie,2004.0,190000.0,Xăng,Số sàn,,Nhật Bản,SUV / Cross over,7.0,Đã sử dụng,140000000
Toyota,Hilux,2018.0,65000.0,Dầu,Tự động,1.0,Việt Nam,--,,Đã sử dụng,545000000
Toyota,Corolla Cross,2021.0,48000.0,Xăng,Tự động,1.0,Việt Nam,SUV / Cross over,5.0,Đã sử dụng,635000000
Toyota,Hiace,2003.0,19999.0,Xăng,Số sàn,,Đang cập nhật,Van,7.0,Đã sử dụng,45000000
Mitsubishi,Jolie,2005.0,222222.0,Xăng,Số sàn,1.0,Việt Nam,SUV / Cross over,8.0,Đã sử dụng,135000000
Toyota,Camry,2019.0,76200.0,Xăng,Tự động,1.0,Việt Nam,Sedan,5.0,Đã sử dụng,699000000
VinFast,VF3,2025.0,,Điện,Tự động,,Việt Nam,Coupe (2 cửa),4.0,Mới,268000000
Kia,Sedona,2016.0,250000.0,Xăng,Tự động,1.0,Việt Nam,--,7.0,Đã sử dụng,500000000
Lexus,ES,2016.0,110000.0,Xăng,Tự động,1.0,Nhật Bản,Sedan,5.0,Đã sử dụng,1199000000
Ford,Ranger,2019.0,45000.0,Dầu,Số sàn,,Thái Lan,Pick-up (bán tải),5.0,Đã sử dụng,565000000
Ford,Ranger,2020.0,75000.0,Dầu,Tự động,,Thái Lan,Pick-up (bán tải),5.0,Đã sử dụng,669000000
Hãng khác,Dòng khác,2011.0,95000.0,Xăng,Tự động,,Việt Nam,--,,Đã sử dụng,79000000
Ford,Ranger,2023.0,30000.0,Dầu,Tự động,1.0,Việt Nam,Pick-up (bán tải),,Đã sử dụng,635000000
Mitsubishi,Xpander,2020.0,63999.0,Xăng,Số sàn,1.0,Đang cập nhật,Minivan (MPV),7.0,Đã sử dụng,415000000
Toyota,Innova,2017.0,96000.0,Xăng,Số sàn,1.0,Việt Nam,Minivan (MPV),8.0,Đã sử dụng,405000000
Hyundai,Accent,2019.0,0.0,Xăng,Số sàn,,Việt Nam,Sedan,5.0,Đã sử dụng,360000000
Toyota,Innova,2019.0,77000.0,Xăng,Tự động,,Đang cập nhật,Minivan (MPV),7.0,Đã sử dụng,649000000
BMW,4 Series,2018.0,70000.0,Xăng,Tự động,,Đức,Mui trần,,Đã sử dụng,1638000000
Toyota,Innova,2012.0,150000.0,Xăng,Số sàn,,Việt Nam,Minivan (MPV),8.0,Đã sử dụng,275000000
Mitsubishi,Pajero,2001.0,150819.0,Xăng,Số sàn,1.0,Nhật Bản,SUV / Cross over,7.0,Đã sử dụng,90000000
Toyota,Corolla Altis,2018.0,16000.0,Xăng,Tự động,1.0,Việt Nam,Sedan,5.0,Đã sử dụng,550000000
VinFast,Fadil,2022.0,15000.0,Xăng,Tự động,,Việt Nam,--,,Đã sử dụng,350000000
Ford,Territory,2023.0,19000.0,Xăng,Tự động,1.0,Việt Nam,SUV / Cross over,5.0,Đã sử dụng,818000000
Toyota,Raize,2022.0,15000.0,Xăng,Tự động,,Nước khác,Hatchback,5.0,Đã sử dụng,485000000
Honda,HR-V,2024.0,,Xăng,Tự động,,Thái Lan,SUV / Cross over,5.0,Mới,699000000
Ford,Ranger,2023.0,38000.0,Dầu,Tự động,1.0,Thái Lan,Pick-up (bán tải),5.0,Đã sử dụng,1170000000
Honda,CR V,2015.0,22000.0,Xăng,Tự động,,Đang cập nhật,SUV / Cross over,5.0,Đã sử dụng,630000000
VinFast,VF3,2025.0,,Điện,Tự động,,Việt Nam,Coupe (2 cửa),4.0,Mới,297000000
VinFast,Lux SA2.0,2021.0,600000.0,Xăng,Tự động,1.0,Việt Nam,SUV / Cross over,7.0,Đã sử dụng,650000000
Mitsubishi,Grandis,2011.0,70000.0,Xăng,Tự động,,Việt Nam,Minivan (MPV),7.0,Đã sử dụng,390000000
Honda,Civic,2024.0,,Xăng,Tự động,,Thái Lan,Sedan,5.0,Mới,789000000
Toyota,Innova,2022.0,27700.0,Xăng,Số sàn,,Việt Nam,Minivan (MPV),8.0,Đã sử dụng,664000000
Toyota,Camry,2005.0,17.0,Xăng,Tự động,1.0,Đang cập nhật,Sedan,4.0,Đã sử dụng,238000000
Toyota,Fortuner,2014.0,120000.0,Dầu,Số sàn,,Việt Nam,SUV / Cross over,7.0,Đã sử dụng,515000000
VinFast,VF6,2024.0,,Điện,Tự động,,Việt Nam,SUV / Cross over,5.0,Mới,689000000
Daewoo,Lanos,2003.0,150000.0,Xăng,Số sàn,,Đang cập nhật,Sedan,5.0,Đã sử dụng,38000000
Toyota,Innova,2016.0,58500.0,Xăng,Tự động,1.0,Việt Nam,Minivan (MPV),8.0,Đã sử dụng,500000000
Mitsubishi,Xpander Cross,2021.0,49000.0,Xăng,Tự động,,Nước khác,Minivan (MPV),7.0,Đã sử dụng,549000000
Mercedes Benz,GLC Class,2018.0,65000.0,Xăng,Tự động,1.0,Việt Nam,SUV / Cross over,5.0,Đã sử dụng,1098000000
Toyota,Camry,2021.0,32200.0,Xăng,Tự động,1.0,Thái Lan,Sedan,5.0,Đã sử dụng,965000000
Hyundai,Grand i10,2020.0,26852.0,Xăng,Tự động,,Việt Nam,Sedan,5.0,Đã sử dụng,338000000
Toyota,Dòng khác,,123456.0,Xăng,Số sàn,,Nhật Bản,Coupe (2 cửa),4.0,Đã sử dụng,270000000
Honda,Civic,2019.0,68000.0,Xăng,Tự động,1.0,Thái Lan,Sedan,5.0,Đã sử dụng,589000000
Ford,EcoSport,2018.0,80000.0,Xăng,Tự động,1.0,Việt Nam,SUV / Cross over,5.0,Đã sử dụng,400000000
Daihatsu,Terios,2005.0,200000.0,Xăng,Số sàn,,Việt Nam,Minivan (MPV),5.0,Đã sử dụng,128000000
Toyota,Fortuner,2022.0,109914.0,Xăng,Tự động,,Việt Nam,SUV / Cross over,9.0,Đã sử dụng,929000000
Toyota,Innova,2017.0,112000.0,Xăng,Tự động,1.0,Việt Nam,Minivan (MPV),8.0,Đã sử dụng,512000000
VinFast,VF6,2022.0,0.0,Điện,Tự động,,Việt Nam,SUV / Cross over,5.0,Đã sử dụng,759000000
Ford,Ranger,2016.0,80000.0,Dầu,Tự động,,Thái Lan,Pick-up (bán tải),5.0,Đã sử dụng,490000000
Toyota,Innova,2022.0,59000.0,Xăng,Tự động,1.0,Việt Nam,--,7.0,Đã sử dụng,705000000
Honda,CR V,2017.0,68000.0,Xăng,Tự động,1.0,Việt Nam,SUV / Cross over,5.0,Đã sử dụng,605000000
Kia,Cerato,2020.0,56000.0,Xăng,Tự động,,Đang cập nhật,Sedan,5.0,Đã sử dụng,488000000
Lexus,LX,2016.0,104000.0,Xăng,Tự động,1.0,Nhật Bản,SUV / Cross over,8.0,Đã sử dụng,4779000000
Toyota,Camry,2015.0,120000.0,Xăng,Tự động,,Đang cập nhật,Sedan,5.0,Đã sử dụng,575000000
Kia,Carens,2010.0,150000.0,Xăng,Tự động,,Hàn Quốc,Minivan (MPV),7.0,Đã sử dụng,255000000
BMW,X6,2008.0,100000.0,Xăng,Tự động,,Đang cập nhật,--,,Đã sử dụng,420000000
Ford,Everest,2009.0,270000.0,Dầu,Tự động,1.0,Mỹ,SUV / Cross over,7.0,Đã sử dụng,295000000
Ford,Everest,2023.0,18000.0,Dầu,Tự động,1.0,Thái Lan,SUV / Cross over,7.0,Đã sử dụng,1230000000
MG,MG5,2025.0,,Xăng,Tự động,,Thái Lan,Sedan,5.0,Mới,406000000
Hyundai,Grand i10,2018.0,120000.0,Xăng,Số sàn,,Việt Nam,Sedan,5.0,Đã sử dụng,240000000
Mitsubishi,Outlander,2022.0,46000.0,Xăng,Tự động,,Việt Nam,SUV / Cross over,7.0,Đã sử dụng,710000000
Toyota,Corolla Altis,2014.0,100210.0,Xăng,Tự động,,Việt Nam,Sedan,5.0,Đã sử dụng,450000000
Toyota,Raize,2024.0,1855.0,Xăng,Tự động,,Nước khác,SUV / Cross over,5.0,Đã sử dụng,509000000
Mitsubishi,Xpander,2023.0,93000.0,Xăng,Tự động,,Đang cập nhật,Minivan (MPV),7.0,Đã sử dụng,549000000
Mitsubishi,Xpander,2019.0,130000.0,Xăng,Tự động,1.0,Đang cập nhật,Minivan (MPV),5.0,Đã sử dụng,446000000
Kia,Sorento,2021.0,55000.0,Dầu,Tự động,,Việt Nam,SUV / Cross over,6.0,Đã sử dụng,910000000
Suzuki,XL 7,2021.0,91000.0,Xăng,Tự động,,Đang cập nhật,--,,Đã sử dụng,455000000
Suzuki,Celerio,2019.0,80000.0,Xăng,Tự động,,Đang cập nhật,Hatchback,5.0,Đã sử dụng,258000000
Ford,Focus,2017.0,60000.0,Xăng,Tự động,1.0,Việt Nam,Hatchback,5.0,Đã sử dụng,295000000
Kia,Morning,2014.0,190000.0,Xăng,Số sàn,1.0,Việt Nam,Hatchback,2.0,Đã sử dụng,155000000
Mitsubishi,Pajero Sport,2015.0,90000.0,Xăng,Bán tự động,,Nhật Bản,SUV / Cross over,7.0,Đã sử dụng,393000000
Toyota,Corolla Cross,2023.0,33644.0,Động cơ Hybrid,Tự động,1.0,Thái Lan,SUV / Cross over,5.0,Đã sử dụng,829000000
VinFast,VF8,2025.0,,Điện,Tự động,,Việt Nam,SUV / Cross over,7.0,Mới,1019000000
Kia,Sedona,2020.0,79368.0,Dầu,Tự động,1.0,Việt Nam,Minivan (MPV),5.0,Đã sử dụng,762000000
Ford,Ranger,2016.0,90000.0,Dầu,Tự động,1.0,Thái Lan,Pick-up (bán tải),5.0,Đã sử dụng,585000000
Mazda,2,2022.0,60000.0,Xăng,Tự động,1.0,Thái Lan,--,5.0,Đã sử dụng,392000000
Mazda,3,2017.0,100000.0,Xăng,Tự động,1.0,Đang cập nhật,Sedan,5.0,Đã sử dụng,410000000
Kia,Morning,2019.0,47000.0,Xăng,Tự động,1.0,Đang cập nhật,Hatchback,5.0,Đã sử dụng,310000000
Mercedes Benz,GLC Class,2023.0,12000.0,Xăng,Tự động,1.0,Việt Nam,SUV / Cross over,5.0,Đã sử dụng,2499000000
Suzuki,XL 7,2021.0,61000.0,Xăng,Tự động,,Thái Lan,--,7.0,Đã sử dụng,455000000
MG,MG5,2025.0,,Xăng,Số sàn,,Trung Quốc,--,5.0,Mới,340000000
Mazda,2,2016.0,80000.0,Xăng,Tự động,1.0,Đang cập nhật,Sedan,5.0,Đã sử dụng,320000000
Toyota,Camry,2025.0,450.0,Xăng,Tự động,1.0,Thái Lan,Sedan,5.0,Đã sử dụng,1240000000
Suzuki,Swift,2015.0,92000.0,Xăng,Tự động,1.0,Việt Nam,Hatchback,5.0,Đã sử dụng,270000000
Ford,Escape,2009.0,98000.0,Xăng,Tự động,,Đang cập nhật,SUV / Cross over,5.0,Đã sử dụng,200000000
Lexus,LX,2024.0,4000.0,Xăng,Tự động,1.0,Nhật Bản,SUV / Cross over,5.0,Đã sử dụng,9350000000
